WL,Power
1525.950000,-76.710144
1525.955000,-80.000000
1525.960000,-80.000000
1525.965000,-80.000000
1525.970000,-80.000000
1525.975000,-80.000000
1525.980000,-80.000000
1525.985000,-80.000000
1525.990000,-80.000000
1525.995000,-80.000000
1526.000000,-80.000000
1526.005000,-80.000000
1526.010000,-76.525399
1526.015000,-78.515128
1526.020000,-80.000000
1526.025000,-80.000000
1526.030000,-80.000000
1526.035000,-80.000000
1526.040000,-80.000000
1526.045000,-80.000000
1526.050000,-80.000000
1526.055000,-80.000000
1526.060000,-80.000000
1526.065000,-80.000000
1526.070000,-80.000000
1526.075000,-80.000000
1526.080000,-75.350422
1526.085000,-76.678873
1526.090000,-80.000000
1526.095000,-80.000000
1526.100000,-80.000000
1526.105000,-80.000000
1526.110000,-80.000000
1526.115000,-80.000000
1526.120000,-80.000000
1526.125000,-80.000000
1526.130000,-78.672945
1526.135000,-73.630135
1526.140000,-79.849227
1526.145000,-76.079905
1526.150000,-79.126557
1526.155000,-74.577849
1526.160000,-75.368482
1526.165000,-80.000000
1526.170000,-79.629681
1526.175000,-75.926487
1526.180000,-73.873135
1526.185000,-77.453569
1526.190000,-80.000000
1526.195000,-80.000000
1526.200000,-80.000000
1526.205000,-80.000000
1526.210000,-80.000000
1526.215000,-80.000000
1526.220000,-71.213109
1526.225000,-79.268638
1526.230000,-71.663547
1526.235000,-76.121311
1526.240000,-72.015659
1526.245000,-80.000000
1526.250000,-79.082577
1526.255000,-73.211068
1526.260000,-80.000000
1526.265000,-80.000000
1526.270000,-80.000000
1526.275000,-80.000000
1526.280000,-80.000000
1526.285000,-80.000000
1526.290000,-80.000000
1526.295000,-80.000000
1526.300000,-80.000000
1526.305000,-80.000000
1526.310000,-80.000000
1526.315000,-76.428882
1526.320000,-78.745283
1526.325000,-80.000000
1526.330000,-80.000000
1526.335000,-80.000000
1526.340000,-75.848210
1526.345000,-76.924600
1526.350000,-80.000000
1526.355000,-80.000000
1526.360000,-80.000000
1526.365000,-78.746630
1526.370000,-74.287137
1526.375000,-79.486726
1526.380000,-77.126860
1526.385000,-80.000000
1526.390000,-80.000000
1526.395000,-79.088234
1526.400000,-74.109159
1526.405000,-79.941451
1526.410000,-78.776555
1526.415000,-69.252175
1526.420000,-80.000000
1526.425000,-80.000000
1526.430000,-80.000000
1526.435000,-80.000000
1526.440000,-76.176400
1526.445000,-79.218766
1526.450000,-71.457708
1526.455000,-77.733829
1526.460000,-80.000000
1526.465000,-75.160602
1526.470000,-72.883239
1526.475000,-76.850529
1526.480000,-77.354444
1526.485000,-80.000000
1526.490000,-76.239889
1526.495000,-76.449504
1526.500000,-80.000000
1526.505000,-80.000000
1526.510000,-80.000000
1526.515000,-80.000000
1526.520000,-74.679678
1526.525000,-72.692888
1526.530000,-75.600969
1526.535000,-80.000000
1526.540000,-79.235667
1526.545000,-71.592335
1526.550000,-77.401267
1526.555000,-80.000000
1526.560000,-77.566834
1526.565000,-73.546821
1526.570000,-74.226103
1526.575000,-79.886786
1526.580000,-80.000000
1526.585000,-77.822721
1526.590000,-79.304246
1526.595000,-75.364904
1526.600000,-77.591568
1526.605000,-80.000000
1526.610000,-80.000000
1526.615000,-80.000000
1526.620000,-80.000000
1526.625000,-80.000000
1526.630000,-80.000000
1526.635000,-80.000000
1526.640000,-80.000000
1526.645000,-72.492817
1526.650000,-78.087058
1526.655000,-80.000000
1526.660000,-73.621145
1526.665000,-78.983676
1526.670000,-73.104815
1526.675000,-74.454776
1526.680000,-79.782443
1526.685000,-78.133223
1526.690000,-70.357476
1526.695000,-71.125283
1526.700000,-80.000000
1526.705000,-80.000000
1526.710000,-80.000000
1526.715000,-80.000000
1526.720000,-76.554998
1526.725000,-79.466794
1526.730000,-80.000000
1526.735000,-80.000000
1526.740000,-72.576941
1526.745000,-69.951460
1526.750000,-78.568470
1526.755000,-80.000000
1526.760000,-80.000000
1526.765000,-70.515128
1526.770000,-80.000000
1526.775000,-80.000000
1526.780000,-80.000000
1526.785000,-80.000000
1526.790000,-80.000000
1526.795000,-80.000000
1526.800000,-80.000000
1526.805000,-80.000000
1526.810000,-80.000000
1526.815000,-80.000000
1526.820000,-79.741967
1526.825000,-80.000000
1526.830000,-80.000000
1526.835000,-80.000000
1526.840000,-80.000000
1526.845000,-80.000000
1526.850000,-80.000000
1526.855000,-80.000000
1526.860000,-80.000000
1526.865000,-74.343612
1526.870000,-77.117013
1526.875000,-76.673751
1526.880000,-72.918594
1526.885000,-77.528114
1526.890000,-79.468875
1526.895000,-80.000000
1526.900000,-80.000000
1526.905000,-80.000000
1526.910000,-80.000000
1526.915000,-80.000000
1526.920000,-80.000000
1526.925000,-80.000000
1526.930000,-80.000000
1526.935000,-80.000000
1526.940000,-77.983248
1526.945000,-73.717043
1526.950000,-79.018850
1526.955000,-74.638718
1526.960000,-80.000000
1526.965000,-80.000000
1526.970000,-80.000000
1526.975000,-80.000000
1526.980000,-80.000000
1526.985000,-70.842663
1526.990000,-75.788725
1526.995000,-76.534050
1527.000000,-80.000000
1527.005000,-74.183914
1527.010000,-79.306035
1527.015000,-75.330569
1527.020000,-72.856113
1527.025000,-80.000000
1527.030000,-80.000000
1527.035000,-80.000000
1527.040000,-80.000000
1527.045000,-80.000000
