WL,Power
1529.120000,-80.000000
1529.125000,-80.000000
1529.130000,-80.000000
1529.135000,-80.000000
1529.140000,-80.000000
1529.145000,-80.000000
1529.150000,-80.000000
1529.155000,-77.242380
1529.160000,-78.850992
1529.165000,-80.000000
1529.170000,-80.000000
1529.175000,-80.000000
1529.180000,-80.000000
1529.185000,-80.000000
1529.190000,-80.000000
1529.195000,-80.000000
1529.200000,-80.000000
1529.205000,-80.000000
1529.210000,-80.000000
1529.215000,-80.000000
1529.220000,-80.000000
1529.225000,-73.435327
1529.230000,-73.770982
1529.235000,-70.596278
1529.240000,-74.026044
1529.245000,-77.200654
1529.250000,-75.289562
1529.255000,-80.000000
1529.260000,-76.815793
1529.265000,-72.389946
1529.270000,-80.000000
1529.275000,-80.000000
1529.280000,-80.000000
1529.285000,-79.932069
1529.290000,-79.796206
1529.295000,-80.000000
1529.300000,-80.000000
1529.305000,-80.000000
1529.310000,-80.000000
1529.315000,-71.232014
1529.320000,-68.763849
1529.325000,-80.000000
1529.330000,-80.000000
1529.335000,-80.000000
1529.340000,-80.000000
1529.345000,-80.000000
1529.350000,-80.000000
1529.355000,-80.000000
1529.360000,-80.000000
1529.365000,-80.000000
1529.370000,-80.000000
1529.375000,-80.000000
1529.380000,-78.240202
1529.385000,-77.754741
1529.390000,-80.000000
1529.395000,-80.000000
1529.400000,-80.000000
1529.405000,-80.000000
1529.410000,-79.347601
1529.415000,-79.501179
1529.420000,-80.000000
1529.425000,-78.239906
1529.430000,-73.713949
1529.435000,-80.000000
1529.440000,-80.000000
1529.445000,-80.000000
1529.450000,-80.000000
1529.455000,-80.000000
1529.460000,-80.000000
1529.465000,-79.050924
1529.470000,-79.258108
1529.475000,-80.000000
1529.480000,-79.373820
1529.485000,-79.706823
1529.490000,-80.000000
1529.495000,-80.000000
1529.500000,-80.000000
1529.505000,-80.000000
1529.510000,-80.000000
1529.515000,-80.000000
1529.520000,-80.000000
1529.525000,-80.000000
1529.530000,-79.139590
1529.535000,-79.933815
1529.540000,-80.000000
1529.545000,-80.000000
1529.550000,-80.000000
1529.555000,-80.000000
1529.560000,-79.766807
1529.565000,-68.107147
1529.570000,-79.766807
1529.575000,-80.000000
1529.580000,-80.000000
1529.585000,-80.000000
1529.590000,-73.063395
1529.595000,-75.877675
1529.600000,-80.000000
1529.605000,-80.000000
1529.610000,-80.000000
1529.615000,-78.550755
1529.620000,-77.888242
1529.625000,-80.000000
1529.630000,-76.233074
1529.635000,-75.440036
1529.640000,-78.167208
1529.645000,-78.329431
1529.650000,-78.502434
1529.655000,-79.780658
1529.660000,-80.000000
1529.665000,-79.147886
1529.670000,-74.643854
1529.675000,-77.455831
1529.680000,-80.000000
1529.685000,-80.000000
1529.690000,-80.000000
1529.695000,-80.000000
1529.700000,-80.000000
1529.705000,-80.000000
1529.710000,-80.000000
1529.715000,-80.000000
1529.720000,-80.000000
1529.725000,-80.000000
1529.730000,-76.657676
1529.735000,-70.294238
1529.740000,-80.000000
1529.745000,-80.000000
1529.750000,-75.410785
1529.755000,-77.867108
1529.760000,-77.976263
1529.765000,-76.300193
1529.770000,-79.893867
1529.775000,-78.567202
1529.780000,-79.546189
1529.785000,-80.000000
1529.790000,-80.000000
1529.795000,-80.000000
1529.800000,-80.000000
1529.805000,-80.000000
